problem,size,seed,n_units,n_test_units,units_per_param,psi,J,var,G_test,G_train,a_domain,a_test,loss_upper,c_domain,t_max_domain,c_test,t_max_test,hoeffding_at_1,outside_support,fold,prior_std,J_softmax_N1,n_cert_units,bound,continuous_bound,selected,J_max
quartic,10.0,13,10,2000,2.0,PAC hyperprior,1.2437367264258723,,,,,,,,,,,,,0.0,1.0,3.019247911565112,5.0,,,False,4.103488998191432
quartic,10.0,13,10,2000,2.0,PAC hyperposterior,1.4957538759461142,,,,1.1647322565613014,,,,,,,,0.0,1.0,0.125,1.4966710908926244,5.0,9.61523851238482,9.53706687521489,,
quartic,10.0,13,10,2000,2.0,PAC hyperprior,1.497548543056518,,,,,,,,,,,,,1.0,0.125,1.4984035141585141,5.0,,,True,1.5531102634075964
quartic,10.0,13,10,2000,2.0,PAC hyperprior,1.496454469506673,,,,,,,,,,,,,1.0,0.25,1.4994241662602525,5.0,,,False,1.5832726128044143
quartic,10.0,13,10,2000,2.0,PAC hyperprior,1.5045190454280357,,,,,,,,,,,,,1.0,0.5,1.5493581670760603,5.0,,,False,2.4389001800077477
quartic,10.0,13,10,2000,2.0,PAC hyperprior,1.5469730343902355,,,,,,,,,,,,,1.0,1.0,1.805220697221627,5.0,,,False,2.6705905225192037
quartic,10.0,14,10,2000,2.0,fitted ellipse,1.1196367382248287,2.991749704790085,4.953098060414868,3.799705170207754,-6.905973558232357,0.7294802184128412,9.680344001221918,3.953023872882408,0.2529708982685285,1.4078726140006756,0.7102915349410441,34.38824127288266,0.0675,,,,,,,,
quartic,10.0,14,10,2000,2.0,PAC hyperposterior,0.9289512894925929,,,,1.1647322565613014,,,,,,,,0.0265185546875,0.0,1.0,1.100528925311731,5.0,9.614660992633691,9.525648182103616,,
quartic,10.0,14,10,2000,2.0,PAC hyperprior,2.43468392876658,,,,,,,,,,,,,0.0,0.125,2.5093299359698884,5.0,,,False,3.249322862262618
quartic,10.0,14,10,2000,2.0,PAC hyperprior,2.4051955164997674,,,,,,,,,,,,,0.0,0.25,2.729702751480769,5.0,,,False,3.5777982620775237
quartic,10.0,14,10,2000,2.0,PAC hyperprior,2.3398192673398146,,,,,,,,,,,,,0.0,0.5,3.250120164364737,5.0,,,False,4.193707022205155
quartic,10.0,14,10,2000,2.0,PAC hyperprior,2.316688345727629,,,,,,,,,,,,,0.0,1.0,3.8139111023988654,5.0,,,True,4.6216242082027055
quartic,10.0,14,10,2000,2.0,PAC hyperposterior,1.1572693276407375,,,,1.1647322565613014,,,,,,,,0.0067158203125,1.0,0.125,1.1694674647918748,5.0,9.614660992633691,9.525648182103616,,
quartic,10.0,14,10,2000,2.0,PAC hyperprior,1.1659223662398701,,,,,,,,,,,,,1.0,0.125,1.1802675895945467,5.0,,,True,1.3784370547870406
quartic,10.0,14,10,2000,2.0,PAC hyperprior,1.1778230533757292,,,,,,,,,,,,,1.0,0.25,1.2219740881179055,5.0,,,False,1.6332563080976747
quartic,10.0,14,10,2000,2.0,PAC hyperprior,1.218181552765453,,,,,,,,,,,,,1.0,0.5,1.510363077501417,5.0,,,False,2.334955986262102
quartic,10.0,14,10,2000,2.0,PAC hyperprior,1.3625564292211632,,,,,,,,,,,,,1.0,1.0,2.9864087395599186,5.0,,,False,4.207160422800287
quartic,10.0,15,10,2000,2.0,fitted ellipse,0.9726480877880768,3.121171359882246,5.405398870595902,4.638964070445516,-6.905973558232357,0.9486285595357534,9.680344001221918,4.1037908096094196,0.2436771381373544,1.4855901036867163,0.6731331862795457,34.38824127288266,0.1075,,,,,,,,
quartic,10.0,15,10,2000,2.0,PAC hyperposterior,1.2160153191902703,,,,1.1647322565613014,,,,,,,,0.0069853515625,0.0,0.125,1.2168436271645562,5.0,9.649456244710695,9.585914762896744,,
quartic,10.0,15,10,2000,2.0,PAC hyperprior,1.2173574319854745,,,,,,,,,,,,,0.0,0.125,1.2182880219555192,5.0,,,True,1.2865262856607949
quartic,10.0,15,10,2000,2.0,PAC hyperprior,1.2304632982929153,,,,,,,,,,,,,0.0,0.25,1.2387416928167476,5.0,,,False,1.5249415486491422
quartic,10.0,15,10,2000,2.0,PAC hyperprior,1.2679146027927994,,,,,,,,,,,,,0.0,0.5,1.312448593085318,5.0,,,False,1.7518995308009355
quartic,10.0,15,10,2000,2.0,PAC hyperprior,1.3175708542007778,,,,,,,,,,,,,0.0,1.0,1.4925391922705393,5.0,,,False,2.372372223226842
quartic,10.0,15,10,2000,2.0,PAC hyperposterior,0.6083871492054947,,,,1.1647322565613014,,,,,,,,0.0139228515625,1.0,1.0,0.6239168089666828,5.0,9.649456244710695,9.585914762896744,,
quartic,10.0,15,10,2000,2.0,PAC hyperprior,0.6357899219831644,,,,,,,,,,,,,1.0,0.125,0.6359800784542655,5.0,,,False,0.6610591855103536
quartic,10.0,15,10,2000,2.0,PAC hyperprior,0.6377121293758572,,,,,,,,,,,,,1.0,0.25,0.6384897799017766,5.0,,,False,0.6837017543059094
quartic,10.0,15,10,2000,2.0,PAC hyperprior,0.6416881943993401,,,,,,,,,,,,,1.0,0.5,0.6451211439123823,5.0,,,False,0.7471270550358984
quartic,10.0,15,10,2000,2.0,PAC hyperprior,0.6467507359057587,,,,,,,,,,,,,1.0,1.0,0.6599816963754771,5.0,,,True,0.8297801055008591
quartic,10.0,16,10,2000,2.0,fitted ellipse,0.8004153113889902,1.0551946097244587,4.590577489943891,4.346431226387855,-6.905973558232357,0.7465172809881278,9.680344001221918,3.832183682725416,0.2609478257808375,1.2813534029852545,0.7804248208731747,34.38824127288266,0.0,,,,,,,,
quartic,10.0,16,10,2000,2.0,PAC hyperposterior,0.6292514691480784,,,,1.1647322565613014,,,,,,,,0.0037392578125,0.0,0.25,0.630300424070717,5.0,9.58170167236202,9.480219894164783,,
quartic,10.0,16,10,2000,2.0,PAC hyperprior,0.6243316707288753,,,,,,,,,,,,,0.0,0.125,0.6245804936511652,5.0,,,False,0.660656468145028
quartic,10.0,16,10,2000,2.0,PAC hyperprior,0.6294051807047836,,,,,,,,,,,,,0.0,0.25,0.6304728972511944,5.0,,,True,0.718080534108962
quartic,10.0,16,10,2000,2.0,PAC hyperprior,0.6545565453384984,,,,,,,,,,,,,0.0,0.5,0.6607639857250701,5.0,,,False,0.9140603194126165
quartic,10.0,16,10,2000,2.0,PAC hyperprior,0.7450785468704886,,,,,,,,,,,,,0.0,1.0,0.9981251160790597,5.0,,,False,1.885504861356635
quartic,10.0,16,10,2000,2.0,PAC hyperposterior,0.6070308994044222,,,,1.1647322565613014,,,,,,,,4.833984375e-05,1.0,0.125,0.6113627967583805,5.0,9.58170167236202,9.480219894164783,,
quartic,10.0,16,10,2000,2.0,PAC hyperprior,0.6094397357592694,,,,,,,,,,,,,1.0,0.125,0.6149686373045901,5.0,,,True,0.8768380763093635
quartic,10.0,16,10,2000,2.0,PAC hyperprior,0.6392549821728029,,,,,,,,,,,,,1.0,0.25,0.6693606734671496,5.0,,,False,1.0583243892039107
quartic,10.0,16,10,2000,2.0,PAC hyperprior,0.6916703538723519,,,,,,,,,,,,,1.0,0.5,0.870244223814755,5.0,,,False,1.6600136379477544
quartic,10.0,16,10,2000,2.0,PAC hyperprior,0.772516819026912,,,,,,,,,,,,,1.0,1.0,2.346745544175809,5.0,,,False,3.5469604490549678
quartic,10.0,17,10,2000,2.0,fitted ellipse,1.9568337974483399,4.012617766201336,5.899994027340981,5.075134039226051,-6.905973558232357,-0.5835025207142879,9.680344001221918,4.26865586185778,0.23426578116437471,2.161165516018423,0.46271328715365057,34.38824127288266,0.062,,,,,,,,
quartic,10.0,17,10,2000,2.0,PAC hyperposterior,0.8139246318047983,,,,1.1647322565613014,,,,,,,,0.0,0.0,0.125,0.8211842137714767,5.0,9.608035710425286,9.518806316804229,,
quartic,10.0,17,10,2000,2.0,PAC hyperprior,0.8144691786801312,,,,,,,,,,,,,0.0,0.125,0.8224090099889038,5.0,,,True,1.0259022961927524
quartic,10.0,17,10,2000,2.0,PAC hyperprior,0.8216551267274804,,,,,,,,,,,,,0.0,0.25,0.8508173251615767,5.0,,,False,1.168239833933173
quartic,10.0,17,10,2000,2.0,PAC hyperprior,0.8446556915066583,,,,,,,,,,,,,0.0,0.5,0.9754322252757083,5.0,,,False,1.4873682982265333
quartic,10.0,17,10,2000,2.0,PAC hyperprior,0.9914443263447339,,,,,,,,,,,,,0.0,1.0,1.6039551369455303,5.0,,,False,2.4248997701550774
quartic,10.0,17,10,2000,2.0,PAC hyperposterior,1.1404503182592265,,,,1.1647322565613014,,,,,,,,0.02686279296875,1.0,1.0,1.3069582690717803,5.0,9.608035710425286,9.518806316804229,,
quartic,10.0,17,10,2000,2.0,PAC hyperprior,1.2422182306148075,,,,,,,,,,,,,1.0,0.125,1.2470581754624832,5.0,,,False,1.3235659933056247
quartic,10.0,17,10,2000,2.0,PAC hyperprior,1.2124683859966143,,,,,,,,,,,,,1.0,0.25,1.2281397041137097,5.0,,,False,1.37218756762479
quartic,10.0,17,10,2000,2.0,PAC hyperprior,1.1690132900282437,,,,,,,,,,,,,1.0,0.5,1.2221153131001583,5.0,,,False,1.7830592179749924
quartic,10.0,17,10,2000,2.0,PAC hyperprior,1.1633517355219736,,,,,,,,,,,,,1.0,1.0,1.4357014192013613,5.0,,,True,2.3751605259187603
quartic,10.0,18,10,2000,2.0,fitted ellipse,1.953943641933277,3.521273314439401,5.214810511611831,4.2852819820550465,-6.905973558232357,-3.772941493713188,9.680344001221918,4.040261356614729,0.24750874058253602,2.9959173351083397,0.33378758094600014,34.38824127288266,0.0955,,,,,,,,
quartic,10.0,18,10,2000,2.0,PAC hyperposterior,0.7291408689199756,,,,1.1647322565613014,,,,,,,,0.022095703125,0.0,1.0,0.9010396858394296,5.0,9.672325839876095,9.635709614559065,,
quartic,10.0,18,10,2000,2.0,PAC hyperprior,0.8661234339556486,,,,,,,,,,,,,0.0,0.125,0.8667109234510241,5.0,,,False,0.9113123641969505
quartic,10.0,18,10,2000,2.0,PAC hyperprior,0.8610270928777584,,,,,,,,,,,,,0.0,0.25,0.863379281306627,5.0,,,False,0.9372017531387637
quartic,10.0,18,10,2000,2.0,PAC hyperprior,0.8588489664867671,,,,,,,,,,,,,0.0,0.5,0.8651222053260236,5.0,,,False,0.9544807776790769
quartic,10.0,18,10,2000,2.0,PAC hyperprior,0.8431418601847869,,,,,,,,,,,,,0.0,1.0,0.867395116349545,5.0,,,True,1.3166855140236748
quartic,10.0,18,10,2000,2.0,PAC hyperposterior,1.39433578713412,,,,1.1647322565613014,,,,,,,,0.0356552734375,1.0,1.0,1.9811684728527978,5.0,9.672325839876095,9.635709614559065,,
quartic,10.0,18,10,2000,2.0,PAC hyperprior,1.5904771039583423,,,,,,,,,,,,,1.0,0.125,1.6015971183992832,5.0,,,False,1.784984249585582
quartic,10.0,18,10,2000,2.0,PAC hyperprior,1.560824328060682,,,,,,,,,,,,,1.0,0.25,1.5992300021320842,5.0,,,False,2.003461027967191
quartic,10.0,18,10,2000,2.0,PAC hyperprior,1.5414501443355983,,,,,,,,,,,,,1.0,0.5,1.794312999686536,5.0,,,False,2.823379027662792
quartic,10.0,18,10,2000,2.0,PAC hyperprior,1.5649571894610053,,,,,,,,,,,,,1.0,1.0,2.7462195110011924,5.0,,,True,3.938695501649926
quartic,10.0,19,10,2000,2.0,fitted ellipse,0.5530880971817371,1.6176980403894132,5.242663722017678,4.814018885923044,-6.905973558232357,1.0277040646399516,9.680344001221918,4.049545760083345,0.24694127668763982,1.404986552459242,0.7117505845515981,34.38824127288266,0.0325,,,,,,,,
quartic,10.0,19,10,2000,2.0,PAC hyperposterior,1.5178012735789443,,,,1.1647322565613014,,,,,,,,0.14271630859375,0.0,1.0,1.894688061882023,5.0,9.680344001221918,9.67963422711653,,
quartic,10.0,19,10,2000,2.0,PAC hyperprior,1.7284865017752429,,,,,,,,,,,,,0.0,0.125,1.730460300093204,5.0,,,False,1.8117579019224639
quartic,10.0,19,10,2000,2.0,PAC hyperprior,1.719641215118933,,,,,,,,,,,,,0.0,0.25,1.7261032384141999,5.0,,,False,1.827466174558218
quartic,10.0,19,10,2000,2.0,PAC hyperprior,1.6970395923966342,,,,,,,,,,,,,0.0,0.5,1.7232861563036763,5.0,,,False,2.1909191753560258
quartic,10.0,19,10,2000,2.0,PAC hyperprior,1.6389327424617797,,,,,,,,,,,,,0.0,1.0,1.7660396887851484,5.0,,,True,2.4685968942137695
quartic,10.0,19,10,2000,2.0,PAC hyperposterior,2.315156196071243,,,,1.1647322565613014,,,,,,,,0.28179541015625,1.0,1.0,2.5435055909320843,5.0,9.680344001221918,9.67963422711653,,
quartic,10.0,19,10,2000,2.0,PAC hyperprior,1.3160186379732628,,,,,,,,,,,,,1.0,0.125,1.3160362035767803,5.0,,,False,1.3304375173052492
quartic,10.0,19,10,2000,2.0,PAC hyperprior,1.3156228814921298,,,,,,,,,,,,,1.0,0.25,1.3157968867580612,5.0,,,False,1.3466981848426816
quartic,10.0,19,10,2000,2.0,PAC hyperprior,1.3287990660179534,,,,,,,,,,,,,1.0,0.5,1.3400396558410956,5.0,,,False,1.8159830496999074
quartic,10.0,19,10,2000,2.0,PAC hyperprior,1.3669284873775984,,,,,,,,,,,,,1.0,1.0,1.4971968005820335,5.0,,,True,2.2890451113473365
quartic,20.0,0,20,2000,4.0,fitted ellipse,0.8716169599921404,0.9903668967036516,4.587227863464943,4.542151786354781,-6.905973558232357,0.4634350029206413,9.680344001221918,3.8310671405657666,0.2610238775017452,1.3745976201814338,0.727485618568152,34.38824127288266,0.0,,,,,,,,
quartic,20.0,0,20,2000,4.0,PAC hyperposterior,1.0181119152604257,,,,1.1647322565613014,,,,,,,,0.0041884765625,0.0,1.0,1.0493777410108376,10.0,9.423404416887259,9.276055823962263,,
quartic,20.0,0,20,2000,4.0,PAC hyperprior,1.083675479423901,,,,,,,,,,,,,0.0,0.125,1.0870101278842337,10.0,,,False,1.1666481314561832
quartic,20.0,0,20,2000,4.0,PAC hyperprior,1.0896593383127562,,,,,,,,,,,,,0.0,0.25,1.1032227683520386,10.0,,,False,1.2624991126308984
quartic,20.0,0,20,2000,4.0,PAC hyperprior,1.1155910363947357,,,,,,,,,,,,,0.0,0.5,1.2408222458332319,10.0,,,False,1.6620078111067365
quartic,20.0,0,20,2000,4.0,PAC hyperprior,1.216196326414291,,,,,,,,,,,,,0.0,1.0,1.7650587792574748,10.0,,,True,2.312042544492156
quartic,20.0,0,20,2000,4.0,PAC hyperposterior,0.7013713784687329,,,,1.1647322565613014,,,,,,,,2.783203125e-05,1.0,0.125,0.7097378700778536,10.0,9.423404416887259,9.276055823962263,,
quartic,20.0,0,20,2000,4.0,PAC hyperprior,0.712527174498764,,,,,,,,,,,,,1.0,0.125,0.7278801645873207,10.0,,,True,0.9400139109347823
quartic,20.0,0,20,2000,4.0,PAC hyperprior,0.7437102639776885,,,,,,,,,,,,,1.0,0.25,0.9921715574337554,10.0,,,False,1.497821277588308
quartic,20.0,0,20,2000,4.0,PAC hyperprior,0.8364556707317541,,,,,,,,,,,,,1.0,0.5,1.5164061226348706,10.0,,,False,2.038375243654718
quartic,20.0,0,20,2000,4.0,PAC hyperprior,0.9902904709053495,,,,,,,,,,,,,1.0,1.0,2.9137010884988324,10.0,,,False,3.5078279084431454
quartic,20.0,1,20,2000,4.0,fitted ellipse,0.5294975182622661,1.4003557796903712,5.081983920555081,4.638923833344045,-6.905973558232357,2.876224594996104,9.680344001221918,3.9959858262624794,0.25025113788637204,0.7352531085196591,1.360075854712639,34.38824127288266,0.004,,,,,,,,
quartic,20.0,1,20,2000,4.0,PAC hyperposterior,0.6260223070735278,,,,1.1647322565613014,,,,,,,,0.00148388671875,0.0,0.125,0.6329850252864777,10.0,9.26273709949303,9.065159635268092,,
quartic,20.0,1,20,2000,4.0,PAC hyperprior,0.6227824606661415,,,,,,,,,,,,,0.0,0.125,0.6290992710075989,10.0,,,True,0.7493787393619673
quartic,20.0,1,20,2000,4.0,PAC hyperprior,0.6394694837014395,,,,,,,,,,,,,0.0,0.25,0.6620823248626062,10.0,,,False,0.8697549995131375
quartic,20.0,1,20,2000,4.0,PAC hyperprior,0.6761970825890712,,,,,,,,,,,,,0.0,0.5,0.7801424811893273,10.0,,,False,1.1720509975433888
quartic,20.0,1,20,2000,4.0,PAC hyperprior,0.7561108014848789,,,,,,,,,,,,,0.0,1.0,1.3778834706728134,10.0,,,False,1.9000486706347441
quartic,20.0,1,20,2000,4.0,PAC hyperposterior,0.5043873205294719,,,,1.1647322565613014,,,,,,,,0.03153759765625,1.0,1.0,1.0228172438503833,10.0,9.26273709949303,9.065159635268092,,
quartic,20.0,1,20,2000,4.0,PAC hyperprior,0.8511477876234783,,,,,,,,,,,,,1.0,0.125,0.9457911502935392,10.0,,,False,1.4099387070876102
quartic,20.0,1,20,2000,4.0,PAC hyperprior,0.8570004377967602,,,,,,,,,,,,,1.0,0.25,1.1350033739736198,10.0,,,False,1.5411551490396782
quartic,20.0,1,20,2000,4.0,PAC hyperprior,0.8621473484501139,,,,,,,,,,,,,1.0,0.5,1.568021726146559,10.0,,,False,2.108476637943845
quartic,20.0,1,20,2000,4.0,PAC hyperprior,0.9150343990527803,,,,,,,,,,,,,1.0,1.0,2.7230706944255556,10.0,,,True,3.345424048435458
quartic,20.0,2,20,2000,4.0,fitted ellipse,0.9628369663372798,1.2482157142946473,4.69032226456361,4.216487987543988,-6.905973558232357,0.7015709419250312,9.680344001221918,3.865431940931989,0.25870330024718824,1.3295837742128598,0.7521150749542052,34.38824127288266,0.0,,,,,,,,
quartic,20.0,2,20,2000,4.0,PAC hyperposterior,0.8384451625952533,,,,1.1647322565613014,,,,,,,,0.0,0.0,0.125,0.8415632980574521,10.0,8.887943548934302,8.624952257619281,,
quartic,20.0,2,20,2000,4.0,PAC hyperprior,0.8404820046061141,,,,,,,,,,,,,0.0,0.125,0.8443499775002351,10.0,,,True,0.9763763494842657
quartic,20.0,2,20,2000,4.0,PAC hyperprior,0.8605210866554347,,,,,,,,,,,,,0.0,0.25,0.8846163853119442,10.0,,,False,1.0916968744141755
quartic,20.0,2,20,2000,4.0,PAC hyperprior,0.9139099658010087,,,,,,,,,,,,,0.0,0.5,1.365841087010482,10.0,,,False,1.9291434141539252
quartic,20.0,2,20,2000,4.0,PAC hyperprior,1.008829183405727,,,,,,,,,,,,,0.0,1.0,2.721494772221204,10.0,,,False,3.3125769568782157
quartic,20.0,2,20,2000,4.0,PAC hyperposterior,0.8110917795376394,,,,1.1647322565613014,,,,,,,,0.0,1.0,0.125,0.8211037354344072,10.0,8.887943548934302,8.624952257619281,,
quartic,20.0,2,20,2000,4.0,PAC hyperprior,0.8123646276296053,,,,,,,,,,,,,1.0,0.125,0.821701781858905,10.0,,,True,0.9987879765651702
quartic,20.0,2,20,2000,4.0,PAC hyperprior,0.8338997094559006,,,,,,,,,,,,,1.0,0.25,0.9194093792783249,10.0,,,False,1.3139712894406497
quartic,20.0,2,20,2000,4.0,PAC hyperprior,0.8952173960224725,,,,,,,,,,,,,1.0,0.5,1.7092977044054969,10.0,,,False,2.318193315805553
quartic,20.0,2,20,2000,4.0,PAC hyperprior,0.9985797360723192,,,,,,,,,,,,,1.0,1.0,2.8555728114062147,10.0,,,False,3.4431599742795864
quartic,20.0,3,20,2000,4.0,fitted ellipse,0.9109528616403821,1.1486220996304313,4.6562278087213995,4.340525842267963,-6.905973558232357,0.44175606434767606,9.680344001221918,3.8540671223179186,0.25946616087956936,1.4048239147912411,0.7118329845264639,34.38824127288266,0.0,,,,,,,,
quartic,20.0,3,20,2000,4.0,PAC hyperposterior,0.2994015021595414,,,,1.1647322565613014,,,,,,,,0.0,0.0,0.125,0.3012967639769525,10.0,9.012844662226167,8.768124169041187,,
quartic,20.0,3,20,2000,4.0,PAC hyperprior,0.30035388978796074,,,,,,,,,,,,,0.0,0.125,0.3023552024677332,10.0,,,True,0.3768828526004535
quartic,20.0,3,20,2000,4.0,PAC hyperprior,0.3069877581496258,,,,,,,,,,,,,0.0,0.25,0.3170424012768131,10.0,,,False,0.5315189626491446
quartic,20.0,3,20,2000,4.0,PAC hyperprior,0.3614913279091797,,,,,,,,,,,,,0.0,0.5,0.733571076912699,10.0,,,False,1.3101854422740615
quartic,20.0,3,20,2000,4.0,PAC hyperprior,0.48325997391408293,,,,,,,,,,,,,0.0,1.0,2.185678998982646,10.0,,,False,2.8072188445165303
quartic,20.0,3,20,2000,4.0,PAC hyperposterior,0.7208953980402355,,,,1.1647322565613014,,,,,,,,2.44140625e-06,1.0,0.125,0.7235296782136502,10.0,9.012844662226167,8.768124169041187,,
quartic,20.0,3,20,2000,4.0,PAC hyperprior,0.7211856797903266,,,,,,,,,,,,,1.0,0.125,0.7238213424169252,10.0,,,True,0.8230215094589255
quartic,20.0,3,20,2000,4.0,PAC hyperprior,0.7347538871197508,,,,,,,,,,,,,1.0,0.25,0.7567456618938937,10.0,,,False,0.9978576027173496
quartic,20.0,3,20,2000,4.0,PAC hyperprior,0.7889540681613163,,,,,,,,,,,,,1.0,0.5,1.1781728513504572,10.0,,,False,1.779994214344736
quartic,20.0,3,20,2000,4.0,PAC hyperprior,0.9343092782899314,,,,,,,,,,,,,1.0,1.0,2.918052074893264,10.0,,,False,3.5245874843003424
quartic,20.0,4,20,2000,4.0,fitted ellipse,1.0719902460891841,1.7251420551305006,4.74788009900412,4.735880505180539,-6.905973558232357,0.24512761448409512,9.680344001221918,3.884617885745492,0.25742557682944184,1.5009174948400084,0.6662591404510185,34.38824127288266,0.0,,,,,,,,
quartic,20.0,4,20,2000,4.0,PAC hyperposterior,0.4245346603104124,,,,1.1647322565613014,,,,,,,,0.0407724609375,0.0,1.0,0.8279977293667997,10.0,9.310634082712541,9.123616433545958,,
quartic,20.0,4,20,2000,4.0,PAC hyperprior,0.6376843405874175,,,,,,,,,,,,,0.0,0.125,0.6827982810412979,10.0,,,False,0.983159728930163
quartic,20.0,4,20,2000,4.0,PAC hyperprior,0.6649357536598721,,,,,,,,,,,,,0.0,0.25,0.835724075539962,10.0,,,False,1.2361781236503617
quartic,20.0,4,20,2000,4.0,PAC hyperprior,0.72285529772608,,,,,,,,,,,,,0.0,0.5,1.873402275206597,10.0,,,False,2.4595715207358033
quartic,20.0,4,20,2000,4.0,PAC hyperprior,0.7725965471840859,,,,,,,,,,,,,0.0,1.0,3.1551611521494385,10.0,,,True,3.7721273461301745
quartic,20.0,4,20,2000,4.0,PAC hyperposterior,0.9001456908621648,,,,1.1647322565613014,,,,,,,,0.00659033203125,1.0,0.125,0.9236059037506645,10.0,9.310634082712541,9.123616433545958,,
quartic,20.0,4,20,2000,4.0,PAC hyperprior,0.9050627527510818,,,,,,,,,,,,,1.0,0.125,0.9275119652821922,10.0,,,True,1.1027920494344112
quartic,20.0,4,20,2000,4.0,PAC hyperprior,0.9099393678704657,,,,,,,,,,,,,1.0,0.25,1.1389340156508898,10.0,,,False,1.730535865744132
quartic,20.0,4,20,2000,4.0,PAC hyperprior,0.9601455638081009,,,,,,,,,,,,,1.0,0.5,1.9205309833315423,10.0,,,False,2.5339647469563715
quartic,20.0,4,20,2000,4.0,PAC hyperprior,1.1169494957933868,,,,,,,,,,,,,1.0,1.0,3.266520463891962,10.0,,,False,3.8628105890972666
quartic,20.0,5,20,2000,4.0,fitted ellipse,1.2257337550742076,4.176237197963088,5.126815489874625,4.191298197366281,-6.905973558232357,0.9557685556762362,9.680344001221918,4.010929682702327,0.2493187562755424,1.3903489780661296,0.7192438846475253,34.38824127288266,0.092,,,,,,,,
quartic,20.0,5,20,2000,4.0,PAC hyperposterior,0.4610583757371589,,,,1.1647322565613014,,,,,,,,0.0,0.0,0.125,0.465371452490501,10.0,9.246701341888038,9.04576041099363,,
quartic,20.0,5,20,2000,4.0,PAC hyperprior,0.4600115471242382,,,,,,,,,,,,,0.0,0.125,0.46431698530117477,10.0,,,True,0.5592693186864555
quartic,20.0,5,20,2000,4.0,PAC hyperprior,0.46480195968458576,,,,,,,,,,,,,0.0,0.25,0.4833894302243483,10.0,,,False,0.6582775526779923
quartic,20.0,5,20,2000,4.0,PAC hyperprior,0.4900918744423869,,,,,,,,,,,,,0.0,0.5,0.6297169614675769,10.0,,,False,1.121980851187816
quartic,20.0,5,20,2000,4.0,PAC hyperprior,0.5331280427474668,,,,,,,,,,,,,0.0,1.0,1.9358617437983487,10.0,,,False,2.5594355620710285
quartic,20.0,5,20,2000,4.0,PAC hyperposterior,1.3095300842730944,,,,1.1647322565613014,,,,,,,,0.03451220703125,1.0,1.0,1.3413503203413513,10.0,9.246701341888038,9.04576041099363,,
quartic,20.0,5,20,2000,4.0,PAC hyperprior,1.3236082155735407,,,,,,,,,,,,,1.0,0.125,1.3277498000211192,10.0,,,False,1.5187972721211818
quartic,20.0,5,20,2000,4.0,PAC hyperprior,1.3461728441352427,,,,,,,,,,,,,1.0,0.25,1.4921985881242783,10.0,,,False,1.9797428075395018
quartic,20.0,5,20,2000,4.0,PAC hyperprior,1.439654052810098,,,,,,,,,,,,,1.0,0.5,1.9640382520167214,10.0,,,False,2.499198401399589
quartic,20.0,5,20,2000,4.0,PAC hyperprior,1.615402298005459,,,,,,,,,,,,,1.0,1.0,3.2783765119363837,10.0,,,True,3.8492187945305734
quartic,20.0,6,20,2000,4.0,fitted ellipse,0.9166564703749192,1.2955837637996506,4.812993771005002,4.555438763890935,-6.905973558232357,0.7867015848068358,9.680344001221918,3.9063224430791195,0.25599525245841204,1.3420973953993887,0.7451024071933428,34.38824127288266,0.0,,,,,,,,
quartic,20.0,6,20,2000,4.0,PAC hyperposterior,1.209603075350347,,,,1.1647322565613014,,,,,,,,0.0,0.0,0.125,1.2167051548083123,10.0,9.175079188631072,8.958184413918495,,
quartic,20.0,6,20,2000,4.0,PAC hyperprior,1.2168000699614452,,,,,,,,,,,,,0.0,0.125,1.2228676969063763,10.0,,,True,1.3313519245581151
quartic,20.0,6,20,2000,4.0,PAC hyperprior,1.2240329376250545,,,,,,,,,,,,,0.0,0.25,1.2614229809539625,10.0,,,False,1.559175377063001
quartic,20.0,6,20,2000,4.0,PAC hyperprior,1.2559192883216403,,,,,,,,,,,,,0.0,0.5,1.5866594447803646,10.0,,,False,2.155922902029305
quartic,20.0,6,20,2000,4.0,PAC hyperprior,1.3375037886064847,,,,,,,,,,,,,0.0,1.0,2.6517789571624464,10.0,,,False,3.2724737744138306
