N,repeat,method,sigma,n_samples,converged,n_nonfinite,train_objective,fit_time,rmse,coverage_95.45,width_95.45,coverage_99.9,width_99.9,interval_score,nll,zero_density,nll_floor
10,13,pac2t_ensemble,1.0,16.0,True,0,1.0074744616412108,0.008466917090117931,45.31275236972739,0.0,0.0002869471773618401,0.0,0.0003535558307313037,1454.267881799949,,,
10,13,pac2t_ensemble,0.3,16.0,True,0,0.6040705489340756,0.08667762484401464,45.63820359316903,0.136,5.726551292185954,0.141,6.067169354270601,1348.4505038520574,,,
10,13,pac2t_ensemble,0.1,16.0,True,0,6.291701591454994,0.05794170778244734,45.71771812011177,0.172,4.708130975613487,0.193,6.423293390820729,1372.2252388109794,,,
10,13,pac2t_ensemble,0.03,16.0,True,0,86.14926147853616,0.059538708068430424,45.679680015761036,0.0485,1.361317108875367,0.074,1.7364192855498541,1433.3742591509977,,,
10,13,pac2t_ensemble,0.01,16.0,True,0,799.483932661133,0.03073991695418954,45.6779725440283,0.009,0.3398391982757715,0.0105,0.4105925819650588,1454.482747459846,,,
10,13,pac2t_ensemble,0.003,16.0,True,0,8925.708248700232,0.03475583391264081,45.67796234326834,0.0005,0.024509137853452514,0.0005,0.03300981264575472,1461.143892565874,,,
10,13,pvi,1.0,1.0,True,0,0.9993226074977324,1.417798874899745,45.66948091117326,0.0035,0.16472920355585374,0.005,0.2710225927029528,1458.028688433886,974730.9322524578,0.0,10.306175429376484
10,13,pvi,0.3,1.0,True,0,0.6080975058063034,1.4158510407432914,45.67974992236381,0.0015,0.05149636233874887,0.0025,0.08472497489545742,1460.6630138649004,9862875.887474913,0.0,10.34002952157146
10,13,pvi,0.1,1.0,True,0,6.654497787316706,1.3584006670862436,45.67690386837736,0.0,0.01697312973578078,0.0005,0.027925234433098828,1461.301834379973,90500296.70162025,0.0,10.367401057130525
10,13,pvi,0.03,1.0,True,0,86.72500769665356,1.2930323332548141,45.68167299385701,0.0,0.006322143880374153,0.0,0.010401579009147387,1461.6542531085813,641207380.8836509,0.0,10.368738744229477
10,13,pvi,0.01,1.0,True,0,800.1276150819025,1.300599291920662,45.67640430881792,0.0,0.00821971859348956,0.0,0.013523585353467184,1461.4727954680282,411259612.8065361,0.0,10.371094109935198
10,13,pvi,0.003,1.0,True,0,8926.384446736056,1.3080969168804586,45.67960765249429,0.0005,0.01418436686184783,0.001,0.023336990647468206,1461.4253728236292,175222993.32260153,0.0,10.362084739807422
10,13,pvi,1.0,16.0,True,0,0.9993213912511019,1.4593469169922173,45.678334177972005,0.003,0.17201830598209647,0.006,0.28301507123981307,1458.0886882554503,897110.9013157599,0.0,10.298029401106149
10,13,pvi,0.3,16.0,True,0,0.42480713115854485,1.4704175000078976,44.016007065045905,0.217,25.592805161723305,0.3305,42.106853306796516,1024.061814819015,2362.8517573117474,0.0,8.45993557858988
10,13,pvi,0.1,16.0,True,0,0.7071107763778404,1.4933837922289968,43.88759596846855,0.5365,45.93587805085426,0.668,75.5765249797249,756.8855872842972,16.452846656748783,0.0,6.329545883092984
10,13,pvi,0.03,16.0,True,0,2.913371856989003,1.522909457795322,44.535158262150524,0.605,53.42018279491753,0.7,87.89016234656418,712.3339172054175,10.820410433307577,0.0,6.199340013680596
10,13,pvi,0.01,16.0,True,0,31.61977885110647,1.5443175421096385,44.38812971491954,0.622,53.87530362245747,0.6995,88.63895505611653,712.7865363523348,11.509669059840943,0.0,6.195751239519259
10,13,pvi,0.003,16.0,True,0,348.87405076811996,1.556029791943729,45.4067582670807,0.5955,53.325844348932414,0.688,87.73495094706401,729.5533602160324,10.990974434085363,0.0,6.234105983194193
10,14,POPS ellipse,,,True,0,1.2133369059858037,0.011356417089700699,46.17514956462856,0.9415,280.6851656716952,1.0,362.2824135870731,291.41593166387315,4.9744176512060765,0.0,4.975646034521379
10,14,Ellipse+EB,,,True,0,1.2133369059858037,0.006878125015646219,46.17514956462856,1.0,297.6867636849811,1.0,398.3503172287531,297.6867636849811,4.980920860086568,0.0,4.982771488920701
10,14,Ellipse+PAC,,,True,0,,0.10977250011637807,49.45505988913939,1.0,618.8085592739632,1.0,1497.4218974440619,618.8085592739632,5.187161629121567,0.0,5.18725478005827
10,14,Bayesian stacking,,,True,0,,0.00910191610455513,41.02025294605889,0.525,57.4853778488418,0.7335,100.24076480710659,590.382635824129,6.883946602957384,0.0,6.274478159368724
10,14,pacm,1.0,1.0,True,0,2.486135903054139,0.004639292135834694,40.82591001064923,0.8,107.77230214355014,0.975,177.31360389056337,268.59184313037633,5.306120623700344,0.0,5.284926567557148
10,14,pacm,0.3,1.0,True,0,3.113273550257871,0.007571792230010033,40.9125688266045,0.394,32.60318864291455,0.5415,53.64076633436787,843.541944343373,15.280179584173828,0.0,7.000370639967621
10,14,pacm,0.1,1.0,True,0,13.399544483947086,0.011607541237026453,40.92124652823898,0.1575,10.875964662280325,0.24,17.89380436066662,1174.147269728586,112.38183413250013,0.0,8.547213206882887
10,14,pacm,0.03,1.0,True,0,136.05573931772872,0.025222917087376118,40.92224477383434,0.0665,3.263113744770302,0.0985,5.368674942281368,1316.3186248739748,1228.172533591093,0.0,9.513573511165815
10,14,pacm,0.01,1.0,True,0,1219.0951472155098,0.04541304102167487,40.92233167141433,0.0255,1.087583758066777,0.0385,1.7893595278200518,1360.0322769448026,11051.972845509381,0.0,9.988386416021715
10,14,pacm,0.003,1.0,True,0,13544.31481774991,0.10016195895150304,40.92234289213597,0.0015,0.326288318096803,0.005,0.5368295604567557,1375.8460597891585,122759.62236581245,0.0,10.304804389199624
10,14,pacm,1.0,4.0,True,0,2.3724376267430367,0.025637333281338215,43.13015687139197,0.929,177.64560906641012,1.0,292.27345553909964,201.03852963082147,5.073763855798017,0.0,5.076673701735868
10,14,pacm,0.3,4.0,True,0,2.198761208855281,0.029972999822348356,40.43737242803374,0.6725,75.83689653035525,0.9265,124.77151516873123,353.3348799832262,5.50831390493992,0.0,5.423418840355516
10,14,pacm,0.1,4.0,True,0,3.6909354122628315,0.0501219998113811,40.9334739518172,0.52,56.90497384231032,0.7585,93.62355438820083,527.7709180962944,6.831510492637939,0.0,6.071963077259845
10,14,pacm,0.03,4.0,True,0,27.961836991388566,0.07573545817285776,40.49480769281225,0.4605,48.37553144467485,0.594,79.5903924289504,635.4473037460311,10.334891703795057,0.0,6.7283315849913485
10,14,pacm,0.01,4.0,True,0,245.48033334575672,0.07064637495204806,40.61220785614648,0.4515,47.290006046702736,0.574,77.80441944144944,654.0450349585713,11.523463083397303,0.0,6.816823660731285
10,14,pacm,0.003,4.0,True,0,2705.800663638612,0.09538716683164239,40.82927074804428,0.4405,50.0478174531064,0.62,82.34173997366378,607.1870322588057,8.733263581160106,0.0,6.635592364221094
10,14,pacm,1.0,16.0,True,0,2.3446870216586992,0.02582604205235839,41.277005549996304,0.9555,179.56232531447583,1.0,295.42695471115445,185.23571022511922,5.061893958131568,0.0,5.065537956782806
10,14,pacm,0.3,16.0,True,0,1.988697188797092,0.042839750181883574,41.769442799622496,0.7095,91.11591083071181,0.973,149.90948694447667,300.4209992283933,5.3164774587299215,0.0,5.291450035006447
10,14,pacm,0.1,16.0,True,0,1.9547473078116298,0.07504841685295105,43.09145804768079,0.65,80.87302370075655,1.0,133.05726058266532,320.1628261000231,5.356377222023166,0.0,5.332207546078625
10,14,pacm,0.03,16.0,True,0,5.0646957677468585,0.18171495804563165,42.0069361881299,0.537,70.07204139189797,0.7005,115.28682179041438,504.668118404369,7.471315623570388,0.0,6.280496524655948
10,14,pacm,0.01,16.0,True,0,22.849064506353816,0.26525070797652006,40.09868763885935,0.479,54.34031386698278,0.6245,89.40401844126066,600.8422988561139,25.361231000877755,0.0,6.699094679168362
10,14,pacm,0.003,16.0,True,0,481.43526481166083,0.21414845809340477,41.56930976787794,0.6205,98.7764491755889,0.8135,162.51307464424352,345.1741461916532,7.055889572977427,0.0,6.023213978455022
10,14,pacm,1.0,64.0,True,0,2.3359523261371287,0.05643366603180766,41.14568345597751,0.9645,182.0015279163937,1.0,299.4400804898839,185.26662667758637,5.063195811650214,0.0,5.066888134973702
10,14,pacm,0.3,64.0,True,0,1.9769501126118794,0.09116824995726347,41.675149452938626,0.8335,109.47292407432734,1.0,180.11157143327932,201.3341591465629,4.993637592515748,0.0,4.9913686944901645
10,14,pacm,0.1,64.0,True,0,1.8494199778439144,0.10980625031515956,41.35690626043257,0.5695,71.44709792005864,0.8295,117.54914915757644,431.90035261033665,6.090495068720917,0.0,5.8394853278130645
10,14,pacm,0.03,64.0,True,0,2.4899456829904896,0.37915912503376603,39.370719738864715,0.5855,92.14844770368889,0.8335,151.60827995952798,352.17797339357867,6.229935110689224,0.0,5.901180399505166
10,14,pacm,0.01,64.0,True,0,4.57382626286611,0.38705754140391946,40.11890291384974,0.564,82.5099543528375,0.7465,135.75043932587147,472.8387088551736,11.070801430318609,0.0,6.226236240228992
10,14,pacm,0.003,64.0,True,0,31.090399681410034,0.4527501673437655,39.24617915144738,0.568,74.62818891246361,0.708,122.78287523513423,496.08346976953163,11.533694023128227,0.0,6.286404158897262
10,14,pac2t,1.0,16.0,True,0,2.4358989788054153,0.04361508274450898,41.475138560585606,0.832,119.06761294277912,1.0,195.89734224485397,222.24892073252892,5.195098049895924,0.0,5.189810026127492
10,14,pac2t,0.3,16.0,True,0,2.9604819987695823,0.03996299998834729,40.80918873579043,0.4565,36.27098078121687,0.5635,59.6752429988601,797.7138129040487,12.582813442006904,0.0,6.845941552326059
10,14,pac2t,0.1,16.0,True,0,13.101341284190642,0.09198437491431832,40.89374179068711,0.1765,11.911192843234303,0.273,19.597025280727554,1155.1893117612083,94.10632347204572,0.0,8.374868444436572
10,14,pac2t,0.03,16.0,True,0,135.6495661891779,0.4062857497483492,40.92104266306295,0.071,3.409959348910496,0.104,5.610274339971725,1313.4557982875876,1208.0091228556157,0.0,9.457802025017783
10,14,pac2t,0.01,16.0,True,0,1218.634851441266,1.8023557090200484,40.923037926451805,0.027,1.11034533989133,0.0415,1.826808278781924,1359.5425783236356,10946.798455750733,0.0,9.954371267969872
10,14,pac2t,0.003,16.0,False,0,13543.852288940545,5.523233624640852,40.92287476465948,0.0015,0.2765608405929953,0.004,0.45501486342223774,1376.825581044157,213688.44531093133,0.0,10.286826457605619
10,14,pac2t_ensemble,1.0,16.0,True,0,1.0448959494987697,0.00517845805734396,40.825911202260635,0.0,3.640735695955374e-05,0.0,4.201910028315187e-05,1376.0593214816531,,,
10,14,pac2t_ensemble,0.3,16.0,True,0,1.007354542325639,0.036072792019695044,41.244019932113034,0.101,10.421760595921297,0.125,13.884938284051247,1139.8823198486466,,,
10,14,pac2t_ensemble,0.1,16.0,True,0,10.465106425103933,0.0688050827011466,40.83123921096255,0.0975,5.633433356275205,0.114,6.586516799780981,1265.3783292818357,,,
10,14,pac2t_ensemble,0.03,16.0,True,0,132.29745245554196,0.022075542248785496,40.91851498897641,0.0195,0.7804205209228885,0.0285,1.057597299687969,1366.6547486597608,,,
10,14,pac2t_ensemble,0.01,16.0,True,0,1214.7488059566808,0.03238479234278202,40.91591562282403,0.0015,0.24583105614811052,0.0175,0.34137297003379113,1376.8941268540984,,,
10,14,pac2t_ensemble,0.003,16.0,True,0,13539.265259805694,0.0327139999717474,40.921519993676604,0.0005,0.06253935003878036,0.0005,0.09066191938199566,1381.2387829287127,,,
10,14,pvi,1.0,1.0,True,0,1.0408446101575404,1.4217292498797178,40.92126769958,0.002,0.17358011355755792,0.003,0.28558465288816426,1378.8106024643666,532919.2744878851,0.0,10.335622840259662
10,14,pvi,0.3,1.0,True,0,1.0694563366824976,1.41605066601187,40.92470227899413,0.001,0.05297683266126512,0.0015,0.08716073550478978,1381.5584775368782,5697111.185052841,0.0,10.356093986226224
10,14,pvi,0.1,1.0,True,0,10.80673608498686,1.3521809172816575,40.918517384761266,0.0,0.01787361340842842,0.0,0.029406765420802,1382.3161347761459,50730589.02708118,0.0,10.373491181781866
10,14,pvi,0.03,1.0,True,0,132.86100044930137,1.2912115422077477,40.92062834140783,0.0,0.006003069887143381,0.0,0.009876618898597325,1382.4779049214064,466766338.7732909,0.0,10.373491181781866
10,14,pvi,0.01,1.0,True,0,1215.3512959675006,1.2960301251150668,40.92314087283132,0.0,0.004610669265334838,0.0,0.007585755964413065,1382.5617580084586,790004157.8577651,0.0,10.373491181781866
10,14,pvi,0.003,1.0,True,0,13539.98058765058,1.3016000417992473,40.92521730690227,0.0,0.004366566081007719,0.0,0.00718414242852946,1382.6953507503677,951185480.9370296,0.0,10.373491181781866
10,14,pvi,1.0,16.0,True,0,1.0408436739515228,1.463268166873604,40.933359427038404,0.002,0.195746376632786,0.0035,0.3220539489176757,1378.8333406579495,423953.742352555,0.0,10.333972348513754
10,14,pvi,0.3,16.0,True,0,0.5936734127705199,1.4456391660496593,40.96778156273347,0.424,45.6112025639306,0.589,75.04234894806997,648.682842581965,14.134794229349144,0.0,6.79324790447767
10,14,pvi,0.1,16.0,True,0,0.6152650225732952,1.4648503339849412,40.90908229803621,0.4875,57.44833559602272,0.7245,94.51752648354326,518.6625153013704,7.510078247856382,0.0,6.236271280137751
10,14,pvi,0.03,16.0,True,0,4.594460403984391,1.5184588748961687,39.70958605423862,0.5985,61.81218242641451,0.7695,101.69719503411892,513.351201456668,7.45031490275558,0.0,5.977572051068102
10,14,pvi,0.01,16.0,True,0,39.98316093913933,1.5190958329476416,40.47541212780602,0.591,61.23934519826433,0.7685,100.7547280797553,527.4507010323271,7.365447299100058,0.0,5.978686074466024
10,14,pvi,0.003,16.0,True,0,456.07533317191104,1.5415142909623682,40.04999707716264,0.6215,65.4399715632484,0.8115,107.66585630619846,453.6089547131825,6.336811500142897,0.0,5.7711362355576945
10,15,POPS ellipse,,,True,0,1.9202499310805847,0.006051624659448862,61.075493404144886,0.968,1662.8376967296406,1.0,2146.2368797908025,1663.8543195931693,5.835981508056521,0.0,5.808521039427108
10,15,Ellipse+EB,,,True,0,1.9202499310805847,0.003925374709069729,61.07549340414489,1.0,1667.4845084045612,1.0,2155.08351677504,1667.4845084045612,5.856541771751992,0.0,5.829018600994986
10,15,Ellipse+PAC,,,True,0,,0.1473453752696514,372.54137538415915,1.0,1921.2941895790711,1.0,3778.8281249371357,1921.2941895790711,5.721284610646831,0.0,5.698380607265195
10,15,Bayesian stacking,,,True,0,,0.007186833769083023,45.10522297676318,0.56,93.3691599482023,0.8425,190.77816237190513,389.229390646812,6.099991427431249,0.0,5.985101276047126
10,15,pacm,1.0,1.0,True,0,2.505375010084205,0.007772875018417835,42.78652536913134,0.829,189.11559310830478,1.0,311.14457702935636,217.80615184993982,4.980861153686934,0.0,4.982017074793242
10,15,pacm,0.3,1.0,True,0,4.066584255295751,0.007160792127251625,46.12565031655157,0.3675,60.88775051371941,0.551,100.1762629325369,463.9353855437576,12.19399627221404,0.0,7.237553726288501
10,15,pacm,0.1,1.0,True,0,22.613116524892014,0.011813583318144083,46.547025002156936,0.1065,20.43734786356199,0.1765,33.62477864513315,957.7262405887329,84.61969340421571,0.0,9.17959346646193
10,15,pacm,0.03,1.0,True,0,239.2360281943788,0.021325666923075914,46.596607297547095,0.0305,6.136047556759248,0.051,10.095401919536544,1223.3588454282506,919.7142480531572,0.0,9.960777444047253
10,15,pacm,0.01,1.0,True,0,2148.357018590612,0.04031504085287452,46.60096578917051,0.012,2.045095166587881,0.014,3.3647160455370413,1306.1316321833976,8272.604665645882,0.0,10.22169397800677
10,15,pacm,0.003,1.0,True,0,23870.254752883862,0.11095395777374506,46.6014847596484,0.006,0.6137910227271088,0.008,1.009846649934737,1335.6916400004948,91870.3326946274,0.0,10.288149047731634
10,15,pacm,1.0,4.0,True,0,2.3560316118794593,0.026757207699120045,41.877335934741964,0.97,267.6794409951797,1.0,440.4026398828046,269.160290731092,4.876484223568462,0.0,4.87967548279014
10,15,pacm,0.3,4.0,True,0,2.484673725414688,0.04569249972701073,42.83309837706176,0.8895,228.34545798234583,1.0,375.68795768100875,253.6849170343025,4.898818137396201,0.0,4.900490518311533
10,15,pacm,0.1,4.0,True,0,7.046304377868541,0.05520987510681152,41.73386826109712,0.6465,115.47987745733676,0.8885,189.99457969754846,294.758581279134,5.578619162196569,0.0,5.513562449432438
10,15,pacm,0.03,4.0,True,0,64.4942183075346,0.09592408314347267,42.73992867918565,0.603,95.49015730146559,0.8045,157.1062656214491,483.92795430360513,7.5255990583051755,0.0,5.890652298773784
10,15,pacm,0.01,4.0,True,0,572.7294483631816,0.1584235830232501,42.663643626326966,0.6045,95.41471957426539,0.8255,156.9821508441535,476.66947713336987,7.389092620421515,0.0,5.861234597000828
10,15,pacm,0.003,4.0,True,0,6368.661367911822,0.11702074995264411,42.66134535856396,0.6015,95.76613701914856,0.776,157.56032438580476,479.2782988911334,7.417273189206571,0.0,5.922054987158694
10,15,pacm,1.0,16.0,True,0,2.318281230480513,0.05003470787778497,41.848873021622985,1.0,379.4143777315278,1.0,624.2358133341493,379.4143777315278,5.030770285490465,0.0,5.0322816611851975
10,15,pacm,0.3,16.0,True,0,2.0577545442818104,0.09119887510314584,72.1083929092025,0.9045,245.631178298383,1.0,404.12748531583986,262.4462169343979,5.015973173214668,0.0,5.016409747989905
10,15,pacm,0.1,16.0,True,0,2.3810558967593143,0.12315712496638298,53.791513447897756,0.826,167.1308823484577,0.883,274.9739820083107,312.46449478212276,5.659580433221723,0.0,5.314129815622124
10,15,pacm,0.03,16.0,True,0,9.003124870421864,0.12339995801448822,43.31449182049579,0.767,130.17917890963048,0.9735,214.1787723271941,244.0040541760063,5.596300185329012,0.0,5.153554988033113
10,15,pacm,0.01,16.0,True,0,63.75560712498382,0.27635712502524257,44.123707004068415,0.745,131.3879857525309,0.8975,216.16757551186353,271.6153393047563,5.938406875925906,0.0,5.295013059297252
10,15,pacm,0.003,16.0,True,0,700.0746106769207,0.9395596249960363,45.368608897102845,0.7025,113.7893564775553,0.8565,187.21323085915768,317.03290803370635,6.019941169870612,0.0,5.503164368399292
10,15,pacm,1.0,64.0,True,0,2.3152171222075038,0.09221595758572221,45.21697707531888,1.0,416.1179593567949,1.0,684.6227977840039,416.1179593567949,5.044198679663775,0.0,5.045042549307207
10,15,pacm,0.3,64.0,True,0,2.0204705102518354,0.2075699158012867,53.51731941575143,1.0,313.71199595736505,1.0,516.1382236486933,313.71199595736505,4.985099251947497,0.0,4.986395172104441
10,15,pacm,0.1,64.0,True,0,1.9394136785805718,0.6327928341925144,54.66191207864003,0.874,324.5305666398188,1.0,533.9375999123234,362.51864739831416,5.177343306481645,0.0,5.1756643017238675
10,15,pacm,0.03,64.0,True,0,2.1267403965400864,0.42934754211455584,44.169907555973495,0.7695,131.05415739221655,0.841,215.61834061132882,330.08955541971267,6.767460259081663,0.0,5.538638918327369
10,15,pacm,0.01,64.0,True,0,7.824488719588336,0.7310217921622097,48.08847243239631,0.707,89.77874708552213,0.9105,147.7095031087823,325.9932343342905,5.909755486202355,0.0,5.324909965319443
10,15,pacm,0.003,64.0,True,0,73.17812709599585,0.38402083283290267,54.7361724805404,0.6985,74.18992195036162,0.852,122.06181153907468,442.48251966911766,6.41919406304023,0.0,5.477743605086326
