problem,size,seed,method,n_rows,n_units,n_params,units_per_param,failed,fit_time,rmse,coverage_95.45,width_95.45,coverage_99.9,width_99.9,interval_score,nll,zero_density,nll_floor,bound,trivial_bound,lam,empirical,monte_carlo,kl,complexity,concentration,mixture_empirical,outside_support_fraction,pac_test_risk,pvi_lam,converged,n_nonfinite
burgers,16.0,17,Ellipse+EB (free center),48,16,8,2.0,False,0.0082152499817311,0.0667137428223689,0.9833333333333332,0.2468996555819631,0.9942708333333332,0.3588249784889065,0.3062651717551564,inf,0.003125,-1.97411648991151,,,,,,,,,,,,,,
burgers,16.0,17,Ellipse+PAC (free center),48,16,8,2.0,False,0.1917789592407643,0.0690109290349869,0.9880208333333332,0.3262210562495704,0.9984375,0.6217948771904098,0.3592408573988422,-1.7622339096300057,0.0,-1.75402272327168,4.057766270136645,5.560681631015528,3.0,-1.6731268090457876,0.0522519275731813,1.4513509906601545,5.678641151609251,0.0,-1.8450128863957544,0.0157291666666666,,,,
burgers,16.0,18,Bayesian ridge,48,16,8,2.0,False,0.000793166924268,0.0796511742055358,0.6348958333333333,0.102932050372555,0.8411458333333334,0.1693501247017316,0.8570063283949053,2.537515215308612,0.0,-0.7022243450799034,,,,,,,,,,,,,,
burgers,16.0,18,POPS hypercube,48,16,8,2.0,False,0.1959837921895086,0.0796511742055358,0.7052083333333333,0.1320881776244978,0.853125,0.1723764604756009,0.5077091310463554,,,,,,,,,,,,,,,,,
burgers,16.0,18,POPS ellipse,48,16,8,2.0,False,0.0084695420227944,0.0796511742055356,0.9260416666666668,0.2032924139758338,0.9625,0.2815001986246771,0.2843678256076189,inf,0.0296875,-1.5891036508936192,,,,,,,,,,,,,,
burgers,16.0,18,Ellipse+EB,48,16,8,2.0,False,0.0079847909510135,0.0796511742055357,0.984375,0.2626702311125218,0.9953125,0.4079226715155328,0.3042367523981835,inf,0.0026041666666666,-1.701276628086872,,,,,,,,,,,,,,
burgers,16.0,18,Ellipse+PAC,48,16,8,2.0,False,0.1894433330744505,0.074941571035504,0.9802083333333332,0.2850054934357952,0.9953125,0.4932702989232422,0.3395808971856901,inf,0.0010416666666666,-1.6970819844659022,4.014982207901212,5.560681631015528,0.625,-1.4211346034098196,0.0405499927819148,0.6467092484471485,5.395566818529117,0.0,-1.527564056669542,0.0167291666666666,-1.690361505697362,,,
burgers,16.0,18,Bayesian stacking,48,16,8,2.0,False,0.011350582819432,0.0746327091203794,0.953125,0.2916533750464383,0.9692708333333332,0.4059051457772093,0.4680877585289053,-1.0038168884893734,0.0,-1.5517686799379642,,,,,,,,,,,,,,
burgers,16.0,18,PVI,48,16,8,2.0,False,2.106495459098369,0.0952780497288419,0.8479166666666667,0.2657719111574009,0.9598958333333332,0.4372642547565932,0.5285414391535387,-0.7580584811325529,0.0,-1.2453744393931794,,,,,,,,,,,,0.0,True,
burgers,16.0,18,PVI (lamb=1),48,16,8,2.0,False,2.667076874990016,0.0957242803171766,0.8739583333333333,0.2737828401096379,0.96875,0.4504443265819163,0.5009646858452461,-0.939325852048089,0.0,-1.333076711963399,,,,,,,,,,,,1.0,True,
burgers,16.0,18,POPS ellipse (free center),48,16,8,2.0,False,0.0073880418203771,0.0752120378904222,0.90625,0.1879622676232704,0.9645833333333332,0.26027245500752,0.296656971320623,inf,0.0223958333333333,-1.9391684734981391,,,,,,,,,,,,,,
burgers,16.0,18,Ellipse+EB (free center),48,16,8,2.0,False,0.0076035829260945,0.0750821244738116,0.9760416666666668,0.2140318717854371,0.9885416666666668,0.3161718738380689,0.2957253972219807,inf,0.0057291666666666,-2.0228994642979727,,,,,,,,,,,,,,
burgers,16.0,18,Ellipse+PAC (free center),48,16,8,2.0,False,0.2395721669308841,0.0714913746069589,0.9869791666666666,0.3306030434023681,0.996875,0.6221756532982053,0.3819834229888095,inf,0.0010416666666666,-1.790536822699083,4.168314208996919,5.560681631015528,4.0,-1.627671100033076,0.0489867278810212,1.8281904430041116,5.746998581148974,0.0,-1.8289168706640873,0.0157708333333333,,,,
burgers,16.0,19,Bayesian ridge,48,16,8,2.0,False,0.0010440829209983,0.0675766414361432,0.6770833333333334,0.0697153652123437,0.8447916666666667,0.1146999962558321,0.7858648408253998,11.712947942302437,0.0,-1.1668127470223035,,,,,,,,,,,,,,
burgers,16.0,19,POPS hypercube,48,16,8,2.0,False,0.1970763341523707,0.0675766414361432,0.5692708333333333,0.0820410537166596,0.746875,0.110643624355697,0.7604043400267998,,,,,,,,,,,,,,,,,
burgers,16.0,19,POPS ellipse,48,16,8,2.0,False,0.008127458859235,0.0675766414361432,0.7786458333333334,0.1071510679644748,0.8744791666666667,0.1483727126110644,0.4602323469158437,inf,0.0890625,-1.3930094749166255,,,,,,,,,,,,,,
burgers,16.0,19,Ellipse+EB,48,16,8,2.0,False,0.0078652501106262,0.0675766414361432,0.9072916666666668,0.1440521034017888,0.9697916666666668,0.2234239586944621,0.3678515998627812,inf,0.0151041666666666,-1.9257943690486476,,,,,,,,,,,,,,
burgers,16.0,19,Ellipse+PAC,48,16,8,2.0,False,0.278728500008583,0.0688290729632808,0.9427083333333334,0.2093296457588797,0.9895833333333334,0.5102555460428261,0.3712689378712962,inf,0.0046875,-1.836735402414672,4.266462194072538,5.560681631015528,1.5,-1.8768635060304295,0.0357337630564323,4.241320861854456,6.107591937046536,0.0,-1.9424376815581788,0.0123020833333333,-1.8327466521381048,,,
burgers,16.0,19,Bayesian stacking,48,16,8,2.0,False,0.0126752499490976,0.0715761702605071,0.8822916666666667,0.2140522759120431,0.9291666666666668,0.3122419154691754,0.6635844418772552,0.1715845405380064,0.0,-1.5415357142710675,,,,,,,,,,,,,,
burgers,16.0,19,PVI,48,16,8,2.0,False,2.051663541700691,0.0700932852045245,0.8786458333333333,0.2131225616889812,0.934375,0.3506423146935081,0.5463246222183168,-0.8214829509205858,0.0,-1.578319008149876,,,,,,,,,,,,0.0,True,
burgers,16.0,19,PVI (lamb=1),48,16,8,2.0,False,2.7080556247383356,0.0703826214184962,0.8880208333333334,0.210575399577503,0.9453125,0.3464515673057599,0.505628442161654,-1.2030492840622655,0.0,-1.6523338192220882,,,,,,,,,,,,1.0,True,
burgers,16.0,19,POPS ellipse (free center),48,16,8,2.0,False,0.0097259590402245,0.0712906397479762,0.8088541666666667,0.1083029931065316,0.8864583333333333,0.1499677901151778,0.5354814688902158,inf,0.0838541666666666,-1.6336686949725243,,,,,,,,,,,,,,
burgers,16.0,19,Ellipse+EB (free center),48,16,8,2.0,False,0.0095747080631554,0.0713289600241815,0.8817708333333333,0.1282627626569072,0.9494791666666668,0.191194237590895,0.4716878530896873,inf,0.0354166666666666,-1.9572441325034304,,,,,,,,,,,,,,
burgers,16.0,19,Ellipse+PAC (free center),48,16,8,2.0,False,0.3413955830037594,0.0722561045493688,0.9041666666666668,0.1659808024773674,0.9666666666666668,0.2785574472424595,0.4610993716578389,inf,0.0151041666666666,-1.7376328474026674,4.375979834584751,5.560681631015528,4.0,-1.96373030315848,0.0441456228020533,4.803499744512225,6.295564514941177,0.0,-2.1060769741646617,0.0139791666666666,,,,
burgers,16.0,20,Bayesian ridge,48,16,8,2.0,False,0.0011044167913496,0.0721768464228135,0.4640625,0.0413981916420457,0.6567708333333333,0.0681108448887552,1.020873584866341,27.837503073809213,0.0,0.0382347788144218,,,,,,,,,,,,,,
burgers,16.0,20,POPS hypercube,48,16,8,2.0,False,0.1936927079223096,0.0721768464228135,0.565625,0.0510609795049482,0.6916666666666667,0.0704189322490146,0.9147007531125037,,,,,,,,,,,,,,,,,
burgers,16.0,20,POPS ellipse,48,16,8,2.0,False,0.0104822916910052,0.0721768464228135,0.6989583333333333,0.0853537633606728,0.8083333333333333,0.1181898570118277,0.7481938265292603,inf,0.1557291666666666,-0.8577509983154424,,,,,,,,,,,,,,
burgers,16.0,20,Ellipse+EB,48,16,8,2.0,False,0.0121950418688356,0.0721768464228135,0.8182291666666667,0.1045585395780967,0.9166666666666666,0.1596167037250459,0.6598855598711542,inf,0.0583333333333333,-1.5667640591631613,,,,,,,,,,,,,,
burgers,16.0,20,Ellipse+PAC,48,16,8,2.0,False,0.2013296666555106,0.0701942237450163,0.8734375,0.1587822438174685,0.9244791666666666,0.2629843751849343,0.647403443569421,inf,0.0416666666666666,-1.417857716090062,3.8896409424153218,5.560681631015528,2.25,-2.0560835395744967,0.0326441856674696,3.134981311879767,5.913080296322349,0.0,-2.0736882228135034,0.0073072916666666,-1.4487660417801798,,,
burgers,16.0,20,Bayesian stacking,48,16,8,2.0,False,0.0118349161930382,0.0838068143964578,0.8151041666666666,0.1837088125372749,0.8973958333333333,0.261304492212579,0.8746450948975352,1.6363854829925968,0.0,-1.0155526992816688,,,,,,,,,,,,,,
burgers,16.0,20,PVI,48,16,8,2.0,False,2.082736167125404,0.0697857508128896,0.8338541666666667,0.1067429234599805,0.9140625,0.1756200069224987,0.6456942083748965,4.092487059057263,0.0,-1.7532056391069095,,,,,,,,,,,,0.0,True,
burgers,16.0,20,PVI (lamb=1),48,16,8,2.0,False,2.723676249850542,0.0711534759888953,0.8229166666666666,0.1025603040674562,0.9130208333333332,0.1687385048719699,0.6561062082024428,4.403329657869801,0.0,-1.7588089531376925,,,,,,,,,,,,1.0,True,
burgers,16.0,20,POPS ellipse (free center),48,16,8,2.0,False,0.0209407079964876,0.0726076514622904,0.6854166666666667,0.0721005542105342,0.784375,0.0998380605270759,0.7909447698541499,inf,0.1567708333333333,-0.8867018733059202,,,,,,,,,,,,,,
burgers,16.0,20,Ellipse+EB (free center),48,16,8,2.0,False,0.0209811660461127,0.0725649237755374,0.8026041666666667,0.0854420023258992,0.8901041666666667,0.1294485234408208,0.7108479981577344,inf,0.0703125,-1.5488052726600086,,,,,,,,,,,,,,
burgers,16.0,20,Ellipse+PAC (free center),48,16,8,2.0,False,0.2660098341293633,0.0702123718284826,0.8973958333333333,0.181135402829722,0.9484375,0.3131403349531917,0.5959948024217263,inf,0.0307291666666666,-1.5915208882526102,4.141393960757962,5.560681631015528,3.0,-1.9976754395227465,0.0423673422973609,3.41643928686237,6.096702057983347,0.0,-2.1152546946762834,0.0123385416666666,,,,
burgers,16.0,21,Bayesian ridge,48,16,8,2.0,False,0.0008145826868712,0.0688097035223217,0.6109375,0.0967356540179774,0.8484375,0.1591554332373045,0.7271591769948181,5.484185699072481,0.0,-0.765056760512035,,,,,,,,,,,,,,
burgers,16.0,21,POPS hypercube,48,16,8,2.0,False,0.1825135839171707,0.0688097035223217,0.5515625,0.1475140270257673,0.7713541666666667,0.1968134264746913,0.7580264067480876,,,,,,,,,,,,,,,,,
burgers,16.0,21,POPS ellipse,48,16,8,2.0,False,0.0060680410824716,0.0688097035223218,0.8546875,0.1777777685514764,0.9270833333333334,0.2461699193765363,0.3801182580821229,inf,0.0515625,-1.353356103649053,,,,,,,,,,,,,,
burgers,16.0,21,Ellipse+EB,48,16,8,2.0,False,0.0055318749509751,0.0688097035223218,0.9557291666666666,0.2139816123702296,0.9822916666666668,0.3236734429959613,0.3360707992262536,inf,0.00625,-1.7059232871788703,,,,,,,,,,,,,,
burgers,16.0,21,Ellipse+PAC,48,16,8,2.0,False,0.2794825830496847,0.0724379518530936,0.9635416666666666,0.3470665949393776,0.9911458333333332,0.5325055716732496,0.4295195427040481,inf,0.0026041666666666,-1.3937904891714394,4.447122937062533,5.560681631015528,3.0,-1.3785510925864606,0.0358533298694095,4.753442012423073,5.7898206997795825,0.0,-1.4268414565605498,0.0103958333333333,-1.3880778291718154,,,
burgers,16.0,21,Bayesian stacking,48,16,8,2.0,False,0.0135712078772485,0.0684273047196619,0.9083333333333332,0.2578597963019239,0.9401041666666666,0.3487359334532088,0.6171249645110124,0.1093089635786572,0.0,-1.0338090153727677,,,,,,,,,,,,,,
burgers,16.0,21,PVI,48,16,8,2.0,False,2.073647249955684,0.0783976513504254,0.875,0.2575884365652913,0.9661458333333334,0.423800300257959,0.4513298758274072,-1.2683850850321154,0.0,-1.549416792926426,,,,,,,,,,,,0.0,True,
burgers,16.0,21,PVI (lamb=1),48,16,8,2.0,False,2.7607049997895956,0.0771470421477369,0.8614583333333333,0.2564966804359881,0.9583333333333334,0.4220040760889835,0.4733158244774414,-1.1032878565515392,0.0,-1.485149915979566,,,,,,,,,,,,1.0,True,
burgers,16.0,21,POPS ellipse (free center),48,16,8,2.0,False,0.0071775829419493,0.0676750435022427,0.8333333333333334,0.1690418473388376,0.9166666666666666,0.2340732380078962,0.4325935698871589,inf,0.0614583333333333,-1.3985933319898871,,,,,,,,,,,,,,
burgers,16.0,21,Ellipse+EB (free center),48,16,8,2.0,False,0.0062088752165436,0.0676192686419034,0.9255208333333332,0.1927791624307457,0.9671875,0.2867981713353741,0.3870784113944178,inf,0.0145833333333333,-1.7561095972424192,,,,,,,,,,,,,,
burgers,16.0,21,Ellipse+PAC (free center),48,16,8,2.0,False,0.2956788749434054,0.0727802459356789,0.9729166666666668,0.3626459824487478,0.9895833333333334,0.6053497144707755,0.4907112785079224,inf,0.0015625,-1.464288026264901,4.538033390849689,5.560681631015528,3.0,-1.5087138952094938,0.0441296662483876,5.141616723478621,6.0026176198107954,0.0,-1.632012097329424,0.0159635416666666,,,,
